t2538,434,58,7
t5715,435,58,7
t1212,436,58,4
t5718,437,58,4
t5719,438,58,4
t5720,439,58,4
t5721,440,58,4
t5722,441,58,4
t5723,442,58,4
t5724,443,58,4
t5725,444,58,4
t2007,445,58,3
t2017,446,58,3
t2022,447,58,3
t2026,448,58,3
t2034,449,58,3
t2037,450,58,3
t1688,451,58,2
t1615,452,58,1
t122,453,57,11
t3070,454,57,7
t5709,455,57,6
t5711,456,57,6
t5714,457,57,6
t1284,458,57,5
t1574,459,57,1
t1706,460,57,1
t1711,461,57,1
t6813,462,57,1
t9891,463,57,1
t9892,464,57,1
t9893,465,57,1
t9894,466,57,1
t2710,467,56,7
t5838,468,56,3
t1129,469,55,8
t3156,470,55,5
t1217,471,55,4
t1989,472,55,4
t5769,473,55,2
t5774,474,55,2
t1583,475,55,1
t2419,476,55,1
t2423,477,55,1
t2424,478,55,1
t2427,479,55,1
t768,480,54,9
t861,481,54,5
t1224,482,54,4
t1210,483,54,3
t1619,484,54,2
t1576,485,54,1
t2717,486,54,1
t2725,487,54,1
t2737,488,54,1
t2744,489,54,1
t2746,490,54,1
t2752,491,54,1
t2764,492,54,1
t2772,493,54,1
t1137,494,53,4
t1141,495,53,4
t2453,496,53,4
t5734,497,53,4
t5735,498,53,4
t5736,499,53,4
t1214,500,53,3
t1580,501,53,1
t1613,502,53,1
t2534,503,53,1
t1993,504,52,4
t2786,505,52,3
t913,506,51,7
t2558,507,51,6
t2562,508,51,6
t3739,509,51,3
t5820,510,51,2
t1719,511,51,1
t1173,512,50,6
t5787,513,50,3
t1930,514,50,2
t3735,515,50,2
t5839,516,50,2
t1559,517,50,1
t9587,518,50,1
t9591,519,50,1
t919,520,49,7
t5710,521,49,6
t1635,522,49,4
t2115,523,49,4
t3729,524,49,3
t738,525,49,2
t2820,526,49,2
t1716,527,49,1
t1741,528,49,1
t9886,529,49,1
t33,530,48,12
t29,531,48,8
t1191,532,48,7
t5706,533,48,3
t1727,534,48,1
t6434,535,48,1
t1739,536,47,6
t1681,537,47,5
t1748,538,47,5
t81,539,47,4
t6102,540,47,1
t9579,541,47,1
t3977,542,46,3
t10033,543,46,2
t10034,544,46,2
t1717,545,46,1
t1725,546,46,1
t9875,547,46,1
t9876,548,46,1
t2554,549,45,3
t1740,550,45,1
t4599,551,45,1
t1252,552,44,7
t2445,553,44,3
t2723,554,44,2
t2796,555,44,2
t1676,556,44,1
t5762,557,44,1
t9909,558,44,1
t9910,559,44,1
t21,560,43,10
t2832,561,43,2
t1561,562,43,1
t2827,563,43,1
t2833,564,43,1
t3766,565,43,1
t36,566,42,10
t103,567,42,5
t1538,568,42,2
t3769,569,42,2
t1544,570,42,1
t1705,571,42,1
t1724,572,42,1
t1733,573,42,1
t1760,574,42,1
t5918,575,42,1
t5919,576,42,1
t9870,577,42,1
t9895,578,42,1
t1772,579,41,2
t2822,580,41,2
t2838,581,41,2
t1540,582,41,1
t1674,583,41,1
t1713,584,41,1
t2768,585,41,1
t2776,586,41,1
t1368,587,40,10
t1177,588,40,6
t1194,589,40,6
t1743,590,40,4
t3518,591,40,3
t1670,592,40,2
t1604,593,40,1
t1606,594,40,1
t1609,595,40,1
t1620,596,40,1
t1771,597,40,1
t1774,598,40,1
t1815,599,40,1
t1817,600,40,1
t1822,601,40,1
t109,602,39,12
t2452,603,39,6
t2040,604,39,3
t1715,605,39,1
t1721,606,39,1
t1818,607,39,1
t2939,608,39,1
t104,609,38,11
t1369,610,38,9
t12,611,38,7
t1257,612,38,2
t2443,613,38,2
t3771,614,38,2
t1541,615,38,1
t1734,616,38,1
t2830,617,38,1
t2842,618,38,1
t5818,619,38,1
t2121,620,37,5
t2140,621,37,5
t889,622,37,4
t3059,623,37,4
t1677,624,37,3
t2426,625,37,2
t2431,626,37,2
t2438,627,37,2
t2823,628,37,2
t2829,629,37,2
t2831,630,37,2
t1701,631,37,1
t2548,632,37,1
t2552,633,37,1
t9880,634,37,1
t9881,635,37,1
t9882,636,37,1
t9883,637,37,1
t684,638,36,5
t1678,639,36,3
t1995,640,36,3
t1318,641,36,2
t3751,642,36,2
t5921,643,36,2
t5925,644,36,2
t5933,645,36,2
t1714,646,36,1
t1813,647,36,1
t1820,648,36,1
t1178,649,35,6
t1243,650,35,6
t3760,651,35,4
t6050,652,35,4
t5747,653,35,3
t2821,654,35,2
t3567,655,35,2
t1533,656,35,1
t1550,657,35,1
t1555,658,35,1
t1757,659,35,1
t2730,660,35,1
t2785,661,35,1
t769,662,34,9
t714,663,34,7
t1002,664,34,6
t2847,665,34,6
t2099,666,34,5
t1460,667,34,4
t808,668,34,3
t1307,669,34,3
t3731,670,34,3
t1763,671,34,2
t2434,672,34,2
t3750,673,34,2
t1703,674,34,1
t1234,675,33,2
t1251,676,33,2
t1731,677,33,2
t2435,678,33,2
t2627,679,33,2
t2953,680,33,2
t1669,681,33,1
t2818,682,33,1
t2819,683,33,1
t2824,684,33,1
t2826,685,33,1
t2828,686,33,1
t2834,687,33,1
t2835,688,33,1
t2836,689,33,1
t2837,690,33,1
t2839,691,33,1
t2840,692,33,1
t2841,693,33,1
t2843,694,33,1
t2844,695,33,1
t2845,696,33,1
t3793,697,33,1
t2849,698,32,6
t97,699,32,5
t1768,700,32,4
t1998,701,32,3
t2004,702,32,3
t2021,703,32,3
t3717,704,32,3
t1176,705,32,2
t5928,706,32,2
t5929,707,32,2
t5934,708,32,2
t8129,709,32,2
t9839,710,32,2
t1808,711,32,1
t1809,712,32,1
t1810,713,32,1
t1816,714,32,1
t2428,715,32,1
t2433,716,32,1
t2437,717,32,1
t4602,718,32,1
t5863,719,32,1
t5957,720,32,1
t5996,721,32,1
t6164,722,32,1
t6176,723,32,1
t6348,724,32,1
t6417,725,32,1
t6779,726,32,1
t6942,727,32,1
t6990,728,32,1
t7042,729,32,1
t9889,730,32,1
t9890,731,32,1
t2382,732,31,5
t1673,733,31,2
t5752,734,31,2
t5837,735,31,2
t156,736,31,1
t1548,737,31,1
t1680,738,31,1
t1729,739,31,1
t1843,740,31,1
t2420,741,31,1
t2421,742,31,1
t2422,743,31,1
t2425,744,31,1
t2535,745,31,1
t2951,746,31,1
t2952,747,31,1
t9874,748,31,1
t1267,749,30,10
t1962,750,30,4
t2013,751,30,3
t2018,752,30,3
t2030,753,30,3
t3442,754,30,3
t9968,755,30,3
t194,756,30,1
t1539,757,30,1
t1543,758,30,1
t1709,759,30,1
t1720,760,30,1
t1825,761,30,1
t1844,762,30,1
t7682,763,30,1
t10584,764,30,1
t10611,765,30,1
t10627,766,30,1
t10630,767,30,1
t1414,768,29,9
t1996,769,29,3
t16,770,29,2
t1542,771,29,1
t1830,772,29,1
t2439,773,29,1
t2444,774,29,1
t2447,775,29,1
t2451,776,29,1
t2734,777,29,1
t2736,778,29,1
t2743,779,29,1
t2751,780,29,1
t2753,781,29,1
t2757,782,29,1
t2763,783,29,1
t2766,784,29,1
t3780,785,29,1
t6452,786,29,1
t11017,787,29,1
t100,788,28,11
t1429,789,28,8
t1952,790,28,6
t2846,791,28,5
t1653,792,28,3
t11013,793,28,3
t1172,794,28,2
t1174,795,28,2
t1181,796,28,2
t5761,797,28,2
t1689,798,28,1
t1702,799,28,1
t1726,800,28,1
t1837,801,28,1
t1975,802,28,1
t3993,803,28,1
t6807,804,28,1
t10538,805,28,1
t10543,806,28,1
t114,807,27,10
t711,808,27,9
t1416,809,27,9
t1417,810,27,9
t2848,811,27,5
t1920,812,27,3
t2102,813,27,3
t2139,814,27,3
t2148,815,27,3
t1248,816,27,2
t2780,817,27,2
t2791,818,27,2
t3430,819,27,2
t153,820,27,1
t1554,821,27,1
t1700,822,27,1
t1758,823,27,1
t1827,824,27,1
t1831,825,27,1
t2416,826,27,1
t2546,827,27,1
t6802,828,27,1
t1415,829,26,9
t2962,830,26,6
t3045,831,26,5
t2329,832,26,4
t1590,833,26,3
t2616,834,26,2
t10029,835,26,2
t10035,836,26,2
t155,837,26,1
t1537,838,26,1
t1572,839,26,1
t1672,840,26,1
t1679,841,26,1
t1690,842,26,1
t1997,843,26,1
t1999,844,26,1
t2000,845,26,1
t2001,846,26,1
t2002,847,26,1
t2003,848,26,1
t2005,849,26,1
t2006,850,26,1
t2008,851,26,1
t2009,852,26,1
t2010,853,26,1
t2011,854,26,1
t2012,855,26,1
t2014,856,26,1
t2015,857,26,1
t2016,858,26,1
t2019,859,26,1
t2020,860,26,1
t2023,861,26,1
t2024,862,26,1
t2025,863,26,1
t2027,864,26,1
t2028,865,26,1
t2029,866,26,1
t2031,867,26,1
t2032,868,26,1
t2035,869,26,1
t2036,870,26,1
t3924,871,26,1
t3925,872,26,1
t6805,873,26,1
t10544,874,26,1
t10572,875,26,1
t1055,876,25,5
t2331,877,25,3
t2716,878,25,3
t2816,879,25,3
t6044,880,25,3
t1661,881,25,2
t1762,882,25,2
t3733,883,25,2
t7637,884,25,2
t23,885,25,1
t1579,886,25,1
t1691,887,25,1
t1712,888,25,1
t3891,889,25,1
t3931,890,25,1
t6806,891,25,1
t6880,892,25,1
t9885,893,25,1
t10025,894,25,1
t10026,895,25,1
t10031,896,25,1
t10038,897,25,1
t10039,898,25,1
t10040,899,25,1
t10041,900,25,1
t10042,901,25,1
t886,902,24,4
t5511,903,24,4
t1985,904,24,2
t1986,905,24,2
t31,906,24,1
t37,907,24,1
t56,908,24,1
t1558,909,24,1
t1567,910,24,1
t1624,911,24,1
t1625,912,24,1
t1627,913,24,1
t1628,914,24,1
t1631,915,24,1
t1686,916,24,1
t1723,917,24,1
t1735,918,24,1
t1759,919,24,1
t1839,920,24,1
t2038,921,24,1
t2042,922,24,1
t3737,923,24,1
t3764,924,24,1
t3792,925,24,1
t4007,926,24,1
t5824,927,24,1
t5936,928,24,1
t6105,929,24,1
t6432,930,24,1
t6433,931,24,1
t6440,932,24,1
t6470,933,24,1
t6823,934,24,1
t7751,935,24,1
t10027,936,24,1
t10028,937,24,1
t10030,938,24,1
t10032,939,24,1
t10036,940,24,1
t10037,941,24,1
t11016,942,24,1
t11482,943,24,1
t2461,944,23,4
t2573,945,23,4
t101,946,23,3
t106,947,23,3
t107,948,23,3
t1865,949,23,3
t1249,950,23,2
t1317,951,23,2
t2442,952,23,2
t2450,953,23,2
t2497,954,23,2
t2520,955,23,2
t5788,956,23,2
t9583,957,23,2
t10001,958,23,2
t10002,959,23,2
t10003,960,23,2
t1535,961,23,1
t1547,962,23,1
t1663,963,23,1
t1765,964,23,1
t3770,965,23,1
t3799,966,23,1
t3892,967,23,1
t4619,968,23,1
t5763,969,23,1
t6111,970,23,1
t6796,971,23,1
t2343,972,22,4
t3004,973,22,3
t5830,974,22,3
t805,975,22,2
t967,976,22,2
t992,977,22,2
t1315,978,22,2
t2459,979,22,2
t2731,980,22,2
t2774,981,22,2
t2857,982,22,2
t4160,983,22,2
t6039,984,22,2
t7404,985,22,2
t7679,986,22,2
t157,987,22,1
t815,988,22,1
t1245,989,22,1
t1247,990,22,1
t1250,991,22,1
t1253,992,22,1
t1254,993,22,1
t1675,994,22,1
t1957,995,22,1
t2440,996,22,1
t2441,997,22,1
t2446,998,22,1
t2448,999,22,1
t2449,1000,22,1
t2954,1001,22,1
t5766,1002,22,1
t5772,1003,22,1
t9582,1004,22,1
t10655,1005,22,1
t11022,1006,22,1
t11037,1007,22,1
t1444,1008,21,7
t700,1009,21,5
t938,1010,21,2
t2486,1011,21,2
t293,1012,21,1
t1133,1013,21,1
t1231,1014,21,1
t1549,1015,21,1
t1560,1016,21,1
t1662,1017,21,1
t1668,1018,21,1
t1707,1019,21,1
t1730,1020,21,1
t1767,1021,21,1
t1976,1022,21,1
t1977,1023,21,1
t1978,1024,21,1
t1979,1025,21,1
t1980,1026,21,1
t1981,1027,21,1
t1982,1028,21,1
t1983,1029,21,1
t1984,1030,21,1
t1987,1031,21,1
t1988,1032,21,1
t1991,1033,21,1
t1992,1034,21,1
t3909,1035,21,1
t5749,1036,21,1
t5930,1037,21,1
t6108,1038,21,1
t6878,1039,21,1
t10441,1040,21,1
t10507,1041,21,1
t11036,1042,21,1
t11759,1043,21,1
t11796,1044,21,1
t11798,1045,21,1
t11803,1046,21,1
t1428,1047,20,8
t1430,1048,20,8
t3479,1049,20,6
t3144,1050,20,5
t865,1051,20,4
t1879,1052,20,3
t1005,1053,20,2
t1235,1054,20,2
t1875,1055,20,2
t2338,1056,20,2
t2460,1057,20,2
t3734,1058,20,2
t1232,1059,20,1
t1233,1060,20,1
t1239,1061,20,1
t1240,1062,20,1
t1241,1063,20,1
t1242,1064,20,1
t1263,1065,20,1
t1314,1066,20,1
t1704,1067,20,1
t1773,1068,20,1
t1776,1069,20,1
t1777,1070,20,1
t1784,1071,20,1
t2943,1072,20,1
t2944,1073,20,1
t3774,1074,20,1
t4293,1075,20,1
t4295,1076,20,1
t4633,1077,20,1
t4719,1078,20,1
t4757,1079,20,1
t6018,1080,20,1
t6025,1081,20,1
t10440,1082,20,1
t10551,1083,20,1
t10553,1084,20,1
t10594,1085,20,1
t10597,1086,20,1
t10603,1087,20,1
t10695,1088,20,1
t11745,1089,20,1
t11746,1090,20,1
t11761,1091,20,1
t11763,1092,20,1
t98,1093,19,4
t2547,1094,19,4
t1931,1095,19,3
t2999,1096,19,3
t10,1097,19,2
t1961,1098,19,2
t5836,1099,19,2
t5927,1100,19,2
t6343,1101,19,2
t330,1102,19,1
t1269,1103,19,1
t1270,1104,19,1
t1271,1105,19,1
t1272,1106,19,1
t1273,1107,19,1
t1274,1108,19,1
t1277,1109,19,1
t1278,1110,19,1
t1534,1111,19,1
t1553,1112,19,1
t1575,1113,19,1
t3908,1114,19,1
t4748,1115,19,1
t5819,1116,19,1
t6112,1117,19,1
t7673,1118,19,1
t7681,1119,19,1
t10506,1120,19,1
t10511,1121,19,1
t10516,1122,19,1
t10528,1123,19,1
t10536,1124,19,1
t10588,1125,19,1
t10668,1126,19,1
t10685,1127,19,1
t10687,1128,19,1
t10701,1129,19,1
t10759,1130,19,1
t10765,1131,19,1
t10774,1132,19,1
t10789,1133,19,1
t10792,1134,19,1
t11024,1135,19,1
t931,1136,18,4
t1087,1137,18,3
t2896,1138,18,3
t2927,1139,18,3
t893,1140,18,2
t1761,1141,18,2
t7382,1142,18,2
t283,1143,18,1
t1165,1144,18,1
t1166,1145,18,1
t1236,1146,18,1
t1532,1147,18,1
t1552,1148,18,1
t1557,1149,18,1
t1571,1150,18,1
t1660,1151,18,1
t1722,1152,18,1
t1889,1153,18,1
t1959,1154,18,1
t1960,1155,18,1
t1963,1156,18,1
t1964,1157,18,1
t2569,1158,18,1
t2576,1159,18,1
t2588,1160,18,1
t2721,1161,18,1
t2724,1162,18,1
t2747,1163,18,1
t2748,1164,18,1
t2750,1165,18,1
t2755,1166,18,1
t2759,1167,18,1
t2769,1168,18,1
t2770,1169,18,1
t2775,1170,18,1
t2779,1171,18,1
t2788,1172,18,1
t2797,1173,18,1
t3949,1174,18,1
t3995,1175,18,1
t7753,1176,18,1
t10455,1177,18,1
t10480,1178,18,1
t10500,1179,18,1
t10524,1180,18,1
t10540,1181,18,1
t10541,1182,18,1
t10617,1183,18,1
t10619,1184,18,1
t10639,1185,18,1
t10665,1186,18,1
t10666,1187,18,1
t10675,1188,18,1
t10684,1189,18,1
t10749,1190,18,1
t10753,1191,18,1
t10756,1192,18,1
t10762,1193,18,1
t10763,1194,18,1
t10766,1195,18,1
t10769,1196,18,1
t10770,1197,18,1
t10776,1198,18,1
t10779,1199,18,1
t10786,1200,18,1
t11516,1201,18,1
t11522,1202,18,1
t11573,1203,18,1
t11574,1204,18,1
t11575,1205,18,1
t11576,1206,18,1
t1383,1207,17,9
t1477,1208,17,7
t3014,1209,17,5
t1467,1210,17,4
t1462,1211,17,3
t1650,1212,17,3
t6291,1213,17,3
t1764,1214,17,2
t1953,1215,17,2
t2561,1216,17,2
t3477,1217,17,2
t3732,1218,17,2
t5920,1219,17,2
t7680,1220,17,2
t7699,1221,17,2
t10013,1222,17,2
t10014,1223,17,2
t252,1224,17,1
t1179,1225,17,1
t1183,1226,17,1
t1185,1227,17,1
t1186,1228,17,1
t1187,1229,17,1
t1188,1230,17,1
t1189,1231,17,1
t1190,1232,17,1
t1193,1233,17,1
t1196,1234,17,1
t1197,1235,17,1
t1199,1236,17,1
t1666,1237,17,1
t1710,1238,17,1
t1787,1239,17,1
t2864,1240,17,1
t2865,1241,17,1
t2867,1242,17,1
t2870,1243,17,1
t2871,1244,17,1
t2881,1245,17,1
t2898,1246,17,1
t2902,1247,17,1
t2912,1248,17,1
t2918,1249,17,1
t2926,1250,17,1
t2930,1251,17,1
t10443,1252,17,1
t10447,1253,17,1
t10449,1254,17,1
t10451,1255,17,1
t10504,1256,17,1
t10527,1257,17,1
t10557,1258,17,1
t10567,1259,17,1
t10573,1260,17,1
t10651,1261,17,1
t10652,1262,17,1
t10654,1263,17,1
t10664,1264,17,1
t10672,1265,17,1
t10688,1266,17,1
t10705,1267,17,1
t10752,1268,17,1
t10754,1269,17,1
t10755,1270,17,1
t10757,1271,17,1
t10758,1272,17,1
t10760,1273,17,1
t10772,1274,17,1
t10775,1275,17,1
t10780,1276,17,1
t11515,1277,17,1
t11517,1278,17,1
t11518,1279,17,1
t11519,1280,17,1
t1431,1281,16,8
t1426,1282,16,7
t71,1283,16,4
t753,1284,16,3
t807,1285,16,3
t883,1286,16,3
t1294,1287,16,3
t2983,1288,16,3
t3038,1289,16,3
t7441,1290,16,3
t890,1291,16,2
t1766,1292,16,2
t5789,1293,16,2
t5817,1294,16,2
t7399,1295,16,2
t30,1296,16,1
t38,1297,16,1
t55,1298,16,1
t211,1299,16,1
t1644,1300,16,1
t1645,1301,16,1
t1646,1302,16,1
t1647,1303,16,1
t1671,1304,16,1
t1728,1305,16,1
t1742,1306,16,1
t1744,1307,16,1
t1745,1308,16,1
t1746,1309,16,1
t1747,1310,16,1
t1749,1311,16,1
t1779,1312,16,1
t1780,1313,16,1
t1781,1314,16,1
t1782,1315,16,1
t1793,1316,16,1
t1795,1317,16,1
t1796,1318,16,1
t1800,1319,16,1
t1801,1320,16,1
t1802,1321,16,1
t1828,1322,16,1
t1829,1323,16,1
t1833,1324,16,1
t1835,1325,16,1
t1836,1326,16,1
t1840,1327,16,1
t1842,1328,16,1
t1846,1329,16,1
t1867,1330,16,1
t1874,1331,16,1
t1916,1332,16,1
t1918,1333,16,1
t1922,1334,16,1
t1954,1335,16,1
t1955,1336,16,1
t3893,1337,16,1
t4601,1338,16,1
t4612,1339,16,1
t5841,1340,16,1
t5862,1341,16,1
t5866,1342,16,1
t5868,1343,16,1
t5880,1344,16,1
t5887,1345,16,1
t5953,1346,16,1
t5955,1347,16,1
t5962,1348,16,1
t5971,1349,16,1
t5997,1350,16,1
t5998,1351,16,1
t6001,1352,16,1
t6007,1353,16,1
t6166,1354,16,1
t6168,1355,16,1
t6171,1356,16,1
t6180,1357,16,1
t6182,1358,16,1
t6184,1359,16,1
t6190,1360,16,1
t6198,1361,16,1
t6199,1362,16,1
t6292,1363,16,1
t6311,1364,16,1
t6323,1365,16,1
t6347,1366,16,1
t6350,1367,16,1
t6361,1368,16,1
t6364,1369,16,1
t6370,1370,16,1
t6385,1371,16,1
t6401,1372,16,1
t6402,1373,16,1
t6406,1374,16,1
t6408,1375,16,1
t6412,1376,16,1
